2025-01-13T07:26:44.545642,1.0,95.0,-38.8,43.1,49.99,42.6,240.4,False
2025-01-13T07:27:08.537435,1.0,95.0,-38.8,43.1,50.0,29.4,240.2,False
2025-01-13T07:27:56.506165,0.0,12.9,-80.9,34.5,49.99,52.1,238.3,False
2025-01-13T07:27:56.622111,1.0,20.4,-70.3,30.5,50.0,40.7,240.2,False
2025-01-13T07:27:56.723744,2.0,15.1,-72.6,30.8,49.99,37.2,242.0,False
2025-01-13T07:28:44.505863,0.0,12.9,-82.4,34.9,49.99,52.6,238.4,False
2025-01-13T07:28:44.633573,1.0,95.0,-38.8,43.1,49.99,30.3,240.5,False
2025-01-13T07:28:44.759166,1.0,95.0,-38.8,43.1,49.99,30.3,240.5,False
2025-01-13T07:28:44.887465,2.0,77.0,40.9,36.2,50.0,28.0,242.1,False
2025-01-13T07:30:08.509062,0.0,34.8,-62.8,29.7,49.98,52.1,238.0,False
2025-01-13T07:30:08.677325,1.0,8.3,-50.7,21.0,49.98,30.9,240.1,False
2025-01-13T07:30:08.836194,2.0,77.0,40.9,36.2,49.98,28.8,241.8,False
2025-01-13T07:31:20.509569,0.0,127.1,-66.6,60.6,49.99,48.3,237.7,False
2025-01-13T07:31:20.654540,1.0,95.0,-38.8,43.1,49.99,61.5,239.8,False
2025-01-13T07:31:20.792167,2.0,77.0,40.9,36.2,49.99,58.1,241.6,False
2025-01-13T07:32:08.510886,0.0,37.1,-16.6,17.1,49.98,46.2,237.7,False
2025-01-13T07:32:08.628277,1.0,95.0,-38.8,43.1,49.99,51.5,239.9,False
2025-01-13T07:32:44.509997,0.0,72.6,-12.1,31.0,49.96,46.7,237.7,False
2025-01-13T07:32:44.627962,0.0,63.5,-9.1,27.2,49.98,48.9,237.9,False
2025-01-13T07:32:56.510848,0.0,217.1,18.2,91.6,49.98,60.0,237.9,False
2025-01-13T07:32:56.623453,1.0,112.5,186.2,91.7,49.98,103.4,240.1,False
2025-01-13T07:32:56.740547,2.0,80.1,177.4,81.0,49.98,101.5,241.8,False
2025-01-13T07:33:08.575322,1.0,112.5,186.2,91.7,49.97,55.7,240.1,False
2025-01-13T07:33:08.723724,2.0,80.1,177.4,81.0,49.97,52.1,241.8,False
2025-01-13T07:33:08.861338,0.0,237.5,9.8,100.0,49.97,59.0,238.0,False
2025-01-13T07:33:09.005421,1.0,95.0,-38.8,43.1,49.97,103.1,240.1,False
2025-01-13T07:33:09.124102,2.0,80.1,177.4,81.0,49.97,101.3,241.8,False
2025-01-13T07:33:20.515417,0.0,77.9,-1.5,32.8,49.97,49.3,238.2,False
2025-01-13T07:33:20.638147,1.0,95.0,-38.8,43.1,49.98,72.9,240.3,False
2025-01-13T07:33:20.771476,2.0,77.0,40.9,36.2,49.97,69.8,242.0,False
2025-01-13T07:33:20.883502,0.0,77.1,-3.0,32.5,49.98,47.8,238.2,False
2025-01-13T07:33:21.018673,1.0,73.4,-3.0,30.6,49.97,53.8,240.4,False
2025-01-13T07:33:21.154028,2.0,80.1,177.4,81.0,49.98,50.3,242.0,False
2025-01-13T07:33:32.514026,0.0,56.7,-12.9,24.6,49.97,47.8,238.0,False
2025-01-13T07:33:44.514092,0.0,106.6,-75.6,54.8,49.98,48.7,237.9,False
2025-01-13T07:33:44.657565,1.0,18.9,-49.9,22.1,49.98,54.8,240.1,False
2025-01-13T07:33:44.794235,2.0,19.7,-49.9,22.1,49.98,51.1,241.8,False
2025-01-13T07:34:20.515511,0.0,122.5,-27.2,53.1,49.99,48.3,237.7,False
2025-01-13T07:34:32.512714,0.0,3.0,-48.4,20.3,49.97,47.8,237.8,False
2025-01-13T07:34:32.644026,1.0,95.0,-38.8,43.1,49.98,55.6,240.1,False
2025-01-13T07:34:32.781334,2.0,77.0,40.9,36.2,49.98,51.0,241.7,False
2025-01-13T07:34:44.516775,0.0,48.4,-4.5,20.1,49.98,48.0,238.1,False
2025-01-13T07:34:44.649224,0.0,88.5,-7.6,37.5,49.98,47.7,238.3,False
2025-01-13T07:35:32.514897,0.0,24.2,-26.5,15.1,50.0,46.1,238.4,False
2025-01-13T07:35:44.539305,2.0,53.4,108.7,50.5,50.01,51.5,242.3,False
2025-01-13T07:37:32.541149,1.0,6.8,-28.7,12.1,49.97,53.4,240.4,False
2025-01-13T07:38:20.515563,0.0,304.8,-33.3,128.9,49.98,60.3,238.1,False
2025-01-13T07:38:20.621850,1.0,94.3,-37.9,42.9,49.98,104.5,240.3,False
2025-01-13T07:38:20.733017,2.0,80.1,177.4,81.0,49.99,100.0,241.9,False
2025-01-13T07:38:20.839396,0.0,120.3,-13.6,50.7,49.98,55.2,237.9,False
2025-01-13T07:38:20.949590,1.0,95.0,-38.8,43.1,49.98,92.1,240.2,False
2025-01-13T07:38:21.040388,2.0,77.0,40.9,36.2,49.98,87.2,241.8,False
2025-01-13T07:38:21.128887,0.0,158.8,15.9,67.1,49.98,49.0,238.0,False
2025-01-13T07:38:21.220986,1.0,94.3,-37.9,42.9,49.98,58.2,240.2,False
2025-01-13T07:38:21.318182,2.0,53.4,108.7,50.5,49.98,49.8,241.8,False
2025-01-13T07:38:32.516500,0.0,284.4,5.3,119.7,49.98,60.1,237.9,False
2025-01-13T07:38:32.725786,1.0,95.0,-38.8,43.1,49.99,104.7,240.2,False
2025-01-13T07:38:32.840384,2.0,69.7,149.5,68.6,49.99,100.7,241.7,False
2025-01-13T07:38:44.517714,0.0,289.7,-3.0,122.2,49.99,49.3,238.3,False
2025-01-13T07:38:44.632516,1.0,95.0,-38.8,43.1,49.99,55.0,240.5,False
2025-01-13T07:38:44.766314,2.0,80.1,177.4,81.0,49.99,50.5,242.2,False
2025-01-13T07:39:08.518996,0.0,29.5,-36.3,19.6,49.98,50.0,238.3,False
2025-01-13T07:40:08.520750,0.0,99.8,-52.2,47.6,49.99,47.6,238.1,False
2025-01-13T07:40:08.666315,2.0,77.0,40.9,36.2,49.99,49.7,241.9,False
2025-01-13T07:40:08.789282,0.0,72.6,-20.4,31.8,49.99,49.4,238.1,False
2025-01-13T07:41:44.518586,0.0,80.2,-24.2,34.8,49.99,47.5,238.5,False
2025-01-13T07:41:44.634078,1.0,1.5,-1.5,1.2,50.0,53.5,240.6,False
2025-01-13T07:41:56.519608,0.0,36.3,-14.4,16.5,49.99,47.4,238.6,False
2025-01-13T07:42:32.524695,0.0,56.0,-17.4,24.6,50.0,47.4,238.5,False
2025-01-13T07:42:44.521258,0.0,54.5,-6.1,23.1,50.0,47.5,238.6,False
2025-01-13T07:43:32.520039,0.0,260.9,-1.5,109.4,49.98,58.4,238.6,False
2025-01-13T07:43:32.641777,1.0,95.0,-38.8,43.1,49.97,103.4,240.6,False
2025-01-13T07:43:32.742819,2.0,80.1,177.4,81.0,49.98,97.4,242.2,False
2025-01-13T07:43:44.521588,0.0,267.7,-1.5,112.3,49.97,47.9,238.7,False
2025-01-13T07:43:44.642814,1.0,95.0,-38.8,43.1,49.97,57.4,240.7,False
2025-01-13T07:43:44.770960,2.0,80.1,177.4,81.0,49.97,49.8,242.2,False
2025-01-13T07:43:56.524561,0.0,201.2,66.6,89.1,49.97,59.3,238.4,False
2025-01-13T07:43:56.657286,1.0,90.9,148.6,73.4,49.97,104.6,240.4,False
2025-01-13T07:43:56.780970,2.0,80.1,177.4,81.0,49.97,98.9,241.9,False
2025-01-13T07:43:56.901950,0.0,34.8,62.0,30.0,49.97,52.8,238.1,False
2025-01-13T07:43:57.024858,1.0,90.9,148.6,73.4,49.97,92.5,240.2,False
2025-01-13T07:43:57.148388,2.0,77.0,40.9,36.2,49.96,86.7,241.7,False
2025-01-13T07:43:57.279113,0.0,163.4,1.5,68.8,49.96,48.5,238.2,False
2025-01-13T07:43:57.414329,1.0,177.0,-3.8,73.8,49.97,57.1,240.3,False
2025-01-13T07:43:57.547284,2.0,69.7,149.5,68.6,49.97,49.9,241.8,False
2025-01-13T07:44:32.595104,1.0,37.8,-4.5,15.7,49.97,46.4,239.8,False
2025-01-13T07:44:32.719894,2.0,80.1,177.4,81.0,49.98,38.8,241.2,False
2025-01-13T07:44:44.524143,0.0,59.7,-9.8,25.0,49.99,48.7,238.1,False
2025-01-13T07:44:44.647953,0.0,54.5,-6.8,23.3,50.0,48.7,238.3,False
2025-01-13T07:44:56.525788,0.0,44.6,-4.5,18.8,50.0,48.8,238.4,False
2025-01-13T07:44:56.634615,0.0,52.9,-5.3,22.5,50.01,48.5,238.5,False
2025-01-13T07:44:56.736527,0.0,91.5,-80.2,50.9,50.01,50.5,238.4,False
2025-01-13T07:44:56.829840,1.0,10.6,-54.5,22.9,50.01,47.0,240.4,False
2025-01-13T07:44:56.954936,2.0,15.1,-49.2,21.1,50.0,39.0,242.1,False
2025-01-13T07:45:08.527010,0.0,3.0,-52.2,21.9,50.02,52.8,238.5,False
2025-01-13T07:45:08.678696,1.0,95.0,-38.8,43.1,50.02,32.5,240.5,False
2025-01-13T07:45:08.824374,1.0,95.0,-38.8,43.1,50.02,32.5,240.5,False
2025-01-13T07:45:08.986662,2.0,77.0,40.9,36.2,50.01,30.1,242.2,False
2025-01-13T07:46:20.526857,0.0,34.8,-59.7,28.7,49.98,52.4,238.2,False
2025-01-13T07:46:20.644107,1.0,7.6,-52.9,22.0,49.98,33.2,240.1,False
2025-01-13T07:46:20.765890,2.0,77.0,40.9,36.2,49.97,31.1,241.8,False
2025-01-13T07:49:20.527843,0.0,34.0,-56.0,28.2,49.98,52.7,237.6,False
2025-01-13T07:49:20.637981,1.0,95.0,-38.8,43.1,49.98,34.6,239.6,False
2025-01-13T07:49:20.749646,1.0,95.0,-38.8,43.1,49.98,34.6,239.6,False
2025-01-13T07:49:20.868847,2.0,77.0,40.9,36.2,49.98,31.6,241.3,False
2025-01-13T07:52:20.513886,0.0,0.8,-3.0,0.8,49.98,53.0,238.1,False
2025-01-13T07:52:20.636267,1.0,2.3,-3.0,1.2,49.98,33.8,240.1,False
2025-01-13T07:52:20.769596,2.0,0.8,-1.5,0.4,49.98,30.5,241.7,False
2025-01-13T07:55:20.516170,0.0,1.5,-0.8,0.7,50.02,53.7,238.2,False
2025-01-13T07:55:20.648355,1.0,0.8,-0.0,0.5,50.02,33.4,240.4,False
2025-01-13T07:55:20.776274,2.0,0.8,-1.5,0.5,50.01,29.5,242.0,False
2025-01-13T07:58:20.517812,0.0,3.0,-0.0,1.2,50.02,52.5,238.3,False
2025-01-13T07:58:20.657945,1.0,0.8,-3.0,1.3,50.01,33.2,240.5,False
2025-01-13T07:58:20.794788,2.0,4.5,-0.8,1.9,50.02,30.4,242.1,False
2025-01-13T08:01:20.518632,0.0,0.8,-0.8,0.1,49.98,52.2,238.0,False
2025-01-13T08:01:20.656594,1.0,2.3,-6.1,2.4,49.99,34.1,240.2,False
2025-01-13T08:01:20.793097,2.0,3.8,-0.8,1.5,49.98,29.9,241.7,False
2025-01-13T08:04:20.520417,0.0,3.0,-0.0,1.4,49.97,52.0,238.2,False
2025-01-13T08:04:20.638145,1.0,3.0,-5.3,2.3,49.97,34.5,240.5,False
2025-01-13T08:04:20.757741,2.0,1.5,1.5,1.2,49.96,33.1,242.2,False
2025-01-13T08:07:20.560457,1.0,6.8,-32.5,13.8,49.97,34.8,240.5,False
2025-01-13T08:07:20.689692,2.0,6.8,-28.7,12.2,49.97,31.7,242.2,False
2025-01-13T08:10:20.537608,0.0,13.6,-40.1,16.6,50.0,52.2,239.3,False
2025-01-13T08:10:20.665952,1.0,5.3,-34.0,13.6,49.99,34.7,241.4,False
2025-01-13T08:10:20.791376,2.0,5.3,-34.0,13.4,50.01,32.3,243.1,False
2025-01-13T08:13:20.524308,0.0,0.8,0.0,0.4,49.98,52.3,239.0,False
2025-01-13T08:13:20.634359,1.0,0.8,0.8,0.4,49.96,35.0,241.1,False
2025-01-13T08:13:20.742853,2.0,0.8,-3.0,0.9,49.97,32.0,242.7,False
2025-01-13T08:14:32.541261,0.0,49.9,-4.5,21.3,49.99,51.2,238.6,False
2025-01-13T08:14:32.666745,1.0,95.0,-38.8,43.1,49.98,56.2,240.7,False
2025-01-13T08:14:32.796951,2.0,39.6,82.5,37.9,50.0,49.3,242.3,False
2025-01-13T08:14:32.928381,0.0,28.7,-60.5,28.1,49.98,51.6,238.6,False
2025-01-13T08:14:33.049755,1.0,95.0,-38.8,43.1,49.99,61.1,240.7,False
2025-01-13T08:14:33.170345,2.0,77.0,40.9,36.2,49.98,54.5,242.3,False
2025-01-13T08:15:20.542392,0.0,8.3,-59.0,24.5,49.98,51.0,239.0,False
2025-01-13T08:15:20.671364,1.0,95.0,-38.8,43.1,49.98,47.2,241.1,False
2025-01-13T08:15:20.821883,2.0,77.0,40.9,36.2,49.98,42.0,242.8,False
2025-01-13T08:15:44.578226,1.0,95.0,-38.8,43.1,49.97,33.6,241.0,False
2025-01-13T08:18:44.530001,0.0,11.3,-3.0,4.6,49.99,52.6,238.5,False
2025-01-13T08:18:44.641797,1.0,0.8,-0.8,0.7,49.99,33.1,240.7,False
2025-01-13T08:18:44.768639,2.0,1.5,-2.3,1.0,49.99,32.5,242.4,False
2025-01-13T08:19:20.544477,0.0,81.7,-7.6,34.3,49.99,50.0,238.7,False
2025-01-13T08:19:20.687004,1.0,95.0,-38.8,43.1,49.99,63.1,240.8,False
2025-01-13T08:19:20.810566,2.0,57.4,120.5,55.5,49.98,57.3,242.5,False
2025-01-13T08:19:32.543834,0.0,40.1,-2.3,16.8,49.98,51.9,238.6,False
2025-01-13T08:19:32.674374,1.0,95.0,-38.8,43.1,49.99,47.5,240.7,False
2025-01-13T08:19:32.820990,2.0,77.0,40.9,36.2,49.98,42.7,242.4,False
2025-01-13T08:22:32.531826,0.0,7.6,3.8,3.6,50.0,50.1,238.9,False
2025-01-13T08:22:32.648939,1.0,1.5,-0.8,0.8,50.0,46.4,241.0,False
2025-01-13T08:22:32.762907,2.0,1.5,2.3,1.0,49.99,39.8,242.5,False
2025-01-13T08:23:32.548154,0.0,23.4,-37.8,18.6,50.01,48.8,238.9,False
2025-01-13T08:23:44.581863,1.0,40.8,-2.3,17.0,50.01,30.6,240.8,False
2025-01-13T08:25:08.604609,1.0,32.5,-21.2,16.1,50.03,33.4,240.9,False
2025-01-13T08:25:08.743847,0.0,34.0,-32.5,19.7,50.03,52.4,238.8,False
2025-01-13T08:25:08.908725,1.0,95.0,-38.8,43.1,50.03,29.5,240.9,False
2025-01-13T08:25:09.073173,1.0,95.0,-38.8,43.1,50.03,29.5,240.9,False
2025-01-13T08:25:09.232255,2.0,77.0,40.9,36.2,50.04,28.3,242.7,False
2025-01-13T08:25:09.388405,2.0,77.0,40.9,36.2,50.04,28.3,242.7,False
2025-01-13T08:26:32.548273,0.0,48.4,-21.2,22.3,50.02,50.0,238.6,False
2025-01-13T08:26:44.551460,0.0,124.8,-18.2,52.0,50.02,49.4,239.4,False
2025-01-13T08:29:44.599528,0.0,102.1,-26.5,40.4,50.03,50.1,235.6,False
2025-01-13T08:29:44.743462,1.0,2.3,-14.4,2.7,50.04,30.8,237.8,False
2025-01-13T08:29:44.877557,2.0,0.8,-14.4,3.0,50.03,28.8,239.7,False
2025-01-13T08:30:44.600259,1.0,95.0,-38.8,43.1,49.99,46.6,238.8,False
2025-01-13T08:31:20.553411,0.0,44.6,-8.3,18.9,49.98,50.3,236.2,False
2025-01-13T08:31:20.693383,1.0,95.0,-38.8,43.1,49.99,32.1,238.3,False
2025-01-13T08:31:20.828902,2.0,39.6,82.5,37.9,49.99,28.9,239.9,False
2025-01-13T08:31:44.550257,0.0,130.1,-7.6,55.7,49.96,46.9,235.8,False
2025-01-13T08:31:44.730047,1.0,95.0,-38.8,43.1,49.96,61.6,237.9,False
2025-01-13T08:31:44.886760,2.0,77.0,40.9,36.2,49.95,54.7,239.4,False
2025-01-13T08:31:45.038180,0.0,43.9,4.5,18.8,49.97,49.1,235.9,False
2025-01-13T08:32:08.645442,1.0,95.0,-38.8,43.1,49.99,32.6,238.2,False
2025-01-13T08:32:08.802217,2.0,77.0,40.9,36.2,49.98,29.2,239.8,False
2025-01-13T08:32:08.935505,0.0,24.2,-36.3,18.5,50.0,50.8,236.1,False
2025-01-13T08:32:09.091641,0.0,34.8,-49.9,25.7,49.98,50.8,236.0,False
2025-01-13T08:32:20.554127,0.0,142.2,-94.5,72.5,50.0,48.3,236.0,False
2025-01-13T08:32:20.686959,1.0,95.0,-38.8,43.1,50.0,64.2,238.1,False
2025-01-13T08:32:20.831221,2.0,77.0,40.9,36.2,49.98,57.3,239.6,False
2025-01-13T08:32:44.560886,0.0,44.6,-3.8,19.1,49.99,47.4,235.9,False
2025-01-13T08:32:44.695361,0.0,99.8,-9.8,42.5,49.97,48.9,235.9,False
2025-01-13T08:32:44.833245,1.0,95.0,-38.8,43.1,49.98,47.5,238.1,False
2025-01-13T08:32:44.960740,2.0,77.0,40.9,36.2,49.98,44.1,239.5,False
2025-01-13T08:33:20.597307,1.0,39.3,-3.0,16.6,49.97,34.0,238.2,False
2025-01-13T08:33:20.733007,0.0,43.9,-6.8,18.9,49.99,51.5,236.0,False
2025-01-13T08:33:44.555120,0.0,46.9,-5.3,20.1,49.99,50.7,235.8,False
2025-01-13T08:34:20.584674,1.0,95.0,-38.8,43.1,49.99,49.3,238.1,False
2025-01-13T08:34:44.621640,1.0,95.0,-38.8,43.1,49.99,32.1,238.2,False
2025-01-13T08:34:44.770692,2.0,57.4,120.5,55.5,49.99,29.9,239.7,False
2025-01-13T08:34:56.551255,0.0,36.3,-3.0,15.7,49.99,50.9,235.7,False
2025-01-13T08:35:20.556456,0.0,53.7,27.2,25.6,50.01,48.5,235.6,False
2025-01-13T08:35:20.678193,1.0,95.0,-38.8,43.1,50.01,63.8,237.8,False
2025-01-13T08:35:20.817392,2.0,77.0,40.9,36.2,50.02,57.1,239.3,False
2025-01-13T08:35:20.950217,0.0,31.8,-33.3,19.5,50.02,48.6,235.6,False
2025-01-13T08:35:32.619150,0.0,146.0,-90.8,73.4,50.0,51.3,235.9,False
2025-01-13T08:35:32.744948,1.0,95.0,-38.8,43.1,50.0,31.4,238.0,False
2025-01-13T08:35:32.866964,2.0,77.0,40.9,36.2,50.01,27.9,239.6,False
2025-01-13T08:35:33.002765,0.0,55.2,-73.4,38.9,50.01,51.7,235.9,False
2025-01-13T08:35:33.133039,1.0,95.0,-38.8,43.1,50.01,31.1,238.0,False
2025-01-13T08:35:33.257735,1.0,95.0,-38.8,43.1,50.01,31.1,238.0,False
2025-01-13T08:35:33.383229,2.0,77.0,40.9,36.2,50.01,27.9,239.6,False
2025-01-13T08:35:56.557841,0.0,95.3,-20.4,41.2,50.01,49.4,236.0,False
2025-01-13T08:35:56.678032,1.0,95.0,-38.8,43.1,50.01,62.0,238.1,False
2025-01-13T08:35:56.807100,2.0,57.4,120.5,55.5,50.01,55.9,239.7,False
2025-01-13T08:36:20.562821,0.0,46.9,-3.0,19.9,50.0,49.6,236.0,False
2025-01-13T08:36:20.713999,1.0,95.0,-38.8,43.1,50.02,46.3,238.1,False
2025-01-13T08:36:20.879983,2.0,77.0,40.9,36.2,50.0,40.4,239.6,False
2025-01-13T08:36:32.565411,0.0,40.8,-7.6,17.6,50.01,51.8,235.9,False
2025-01-13T08:36:32.717834,1.0,46.1,-1.5,19.4,50.02,30.4,238.1,False
2025-01-13T08:36:32.876809,2.0,57.4,120.5,55.5,50.03,27.5,239.6,False
2025-01-13T08:37:32.561157,0.0,39.3,-36.3,22.9,50.03,51.7,236.1,False
2025-01-13T08:37:44.561213,0.0,86.2,-44.6,41.2,50.0,51.0,236.0,False
2025-01-13T08:37:44.687708,0.0,61.3,-8.3,26.3,50.01,51.8,236.0,False
2025-01-13T08:38:44.563269,0.0,48.4,3.8,20.7,50.03,48.9,235.9,False
2025-01-13T08:38:44.711949,1.0,95.0,-38.8,43.1,50.03,51.1,238.1,False
2025-01-13T08:38:44.845557,2.0,77.0,40.9,36.2,50.03,44.5,239.6,False
2025-01-13T08:39:08.564344,0.0,39.3,3.8,16.8,50.03,51.7,235.9,False
2025-01-13T08:39:08.718122,1.0,95.0,-38.8,43.1,50.04,29.6,238.1,False
2025-01-13T08:39:08.870641,2.0,77.0,40.9,36.2,50.03,27.3,239.7,False
2025-01-13T08:39:20.563507,0.0,37.8,-6.1,16.3,50.04,48.6,235.8,False
2025-01-13T08:39:20.702201,1.0,95.0,-38.8,43.1,50.03,49.9,237.9,False
2025-01-13T08:39:20.831046,2.0,77.0,40.9,36.2,50.03,43.1,239.5,False
2025-01-13T08:39:44.567005,0.0,40.8,-6.8,17.6,50.03,52.4,235.8,False
2025-01-13T08:39:44.711990,1.0,95.0,-38.8,43.1,50.04,29.7,238.0,False
2025-01-13T08:39:44.848835,2.0,77.0,40.9,36.2,50.03,27.3,239.5,False
2025-01-13T08:41:32.611961,1.0,95.0,-38.8,43.1,50.05,44.1,238.0,False
2025-01-13T08:41:32.736143,2.0,77.0,40.9,36.2,50.05,38.8,239.6,False
2025-01-13T08:41:44.651004,1.0,95.0,-38.8,43.1,50.05,29.0,238.3,False
2025-01-13T08:41:44.797080,2.0,77.0,40.9,36.2,50.04,27.1,239.9,False
2025-01-13T08:42:32.565969,0.0,42.4,-4.5,18.1,50.05,48.3,236.2,False
2025-01-13T08:42:32.697798,1.0,95.0,-38.8,43.1,50.05,49.0,238.3,False
2025-01-13T08:42:32.829777,2.0,77.0,40.9,36.2,50.05,43.3,239.8,False
2025-01-13T08:42:44.565322,0.0,53.7,-7.6,22.9,50.04,52.0,236.1,False
2025-01-13T08:42:44.704901,1.0,95.0,-38.8,43.1,50.05,27.6,238.2,False
2025-01-13T08:42:44.832440,2.0,77.0,40.9,36.2,50.04,26.4,239.8,False
2025-01-13T08:44:56.569113,0.0,78.7,-12.1,33.5,50.06,50.4,236.4,False
2025-01-13T08:45:08.569061,0.0,43.9,-6.8,18.8,50.06,51.7,236.4,False
2025-01-13T08:47:44.650187,1.0,95.0,-38.8,43.1,50.04,48.9,238.1,False
2025-01-13T08:47:44.780254,2.0,77.0,40.9,36.2,50.05,42.6,239.6,False
2025-01-13T08:48:08.568981,0.0,63.5,-9.1,27.3,50.05,52.3,236.1,False
2025-01-13T08:48:08.721667,1.0,95.0,-38.8,43.1,50.06,29.1,238.2,False
2025-01-13T08:48:08.875441,2.0,77.0,40.9,36.2,50.05,27.7,239.7,False
2025-01-13T08:48:32.569936,0.0,45.4,-4.5,19.5,50.05,49.3,235.9,False
2025-01-13T08:48:32.704825,1.0,95.0,-38.8,43.1,50.04,46.8,237.9,False
2025-01-13T08:48:32.844534,2.0,77.0,40.9,36.2,50.05,41.5,239.6,False
2025-01-13T08:48:44.569508,0.0,40.1,-5.3,17.2,50.06,52.5,236.0,False
2025-01-13T08:48:44.717109,1.0,95.0,-38.8,43.1,50.07,28.7,238.0,False
2025-01-13T08:48:44.865895,2.0,77.0,40.9,36.2,50.05,26.8,239.6,False
2025-01-13T08:49:08.573003,0.0,88.5,-4.5,37.8,50.05,47.5,235.8,False
2025-01-13T08:49:08.707890,1.0,95.0,-38.8,43.1,50.05,57.0,237.7,False
2025-01-13T08:49:08.851305,2.0,77.0,40.9,36.2,50.06,51.6,239.4,False
2025-01-13T08:49:20.576836,0.0,51.4,-1.5,22.0,50.05,50.1,235.9,False
2025-01-13T08:49:20.747593,1.0,95.0,-38.8,43.1,50.05,42.0,237.8,False
2025-01-13T08:49:20.910111,2.0,77.0,40.9,36.2,50.06,37.8,239.5,False
2025-01-13T08:49:32.624665,0.0,49.9,-1.5,21.3,50.05,47.2,235.8,False
2025-01-13T08:49:32.763547,1.0,95.0,-38.8,43.1,50.05,57.4,237.7,False
2025-01-13T08:49:32.890006,2.0,77.0,40.9,36.2,50.05,52.4,239.4,False
2025-01-13T08:49:33.024507,0.0,89.2,-6.1,37.8,50.05,52.0,235.6,False
2025-01-13T08:49:33.150849,1.0,95.0,-38.8,43.1,50.04,28.2,237.6,False
2025-01-13T08:49:33.283267,2.0,77.0,40.9,36.2,50.04,26.3,239.2,False
2025-01-13T08:49:56.570844,0.0,89.2,-4.5,37.5,50.05,47.5,236.2,False
2025-01-13T08:49:56.685200,1.0,95.0,-38.8,43.1,50.07,56.2,238.1,False
