timestamp,phase,active,reactive,current,freq,thd,voltage,hm0,hm1,hm2,hm3,hm4,hm5,hm6,hm7,hm8,anomaly
2025-01-27T11:00:56.879639,2.0,60.4,5.8,25.3,49.99,40.1,239.2,100.0,19.6,93.0,89.2,19.7,78.9,67.9,15.1,50.9,False
2025-01-27T11:00:57.008060,0.0,39.3,-0.0,16.7,49.99,42.0,235.6,93.9,11.9,86.1,77.0,11.7,65.6,71.5,35.5,43.2,False
2025-01-27T11:00:57.140106,1.0,42.7,-1.1,17.9,49.98,38.6,237.6,96.7,7.5,90.1,88.1,8.4,79.5,71.9,11.5,58.7,False
2025-01-27T11:00:57.278901,2.0,60.4,5.8,25.3,49.98,29.3,239.3,100.0,19.6,93.0,89.2,19.7,78.9,67.9,15.1,50.9,False
2025-01-27T11:00:57.407274,0.0,37.1,0.8,15.9,49.98,42.5,235.4,98.1,18.6,90.3,93.7,11.4,78.5,80.2,6.9,48.8,False
2025-01-27T11:00:57.551077,1.0,42.7,-1.1,17.9,49.99,49.3,237.5,96.7,7.5,90.1,88.1,8.4,79.5,71.9,11.5,58.7,False
2025-01-27T11:00:57.675101,2.0,38.9,5.0,16.4,49.98,40.8,239.1,99.9,28.9,94.0,88.0,26.0,84.2,74.9,17.4,62.1,False
2025-01-27T11:01:08.647696,0.0,37.8,-1.5,16.1,49.99,42.4,235.4,93.8,11.5,98.6,110.5,5.5,71.9,75.6,21.3,46.7,False
2025-01-27T11:01:08.822223,1.0,42.7,-1.1,17.9,49.99,38.4,237.5,96.7,7.5,90.1,88.1,8.4,79.5,71.9,11.5,58.7,False
2025-01-27T11:01:08.975756,2.0,38.9,5.0,16.4,49.99,28.3,239.2,99.9,28.9,94.0,88.0,26.0,84.2,74.9,17.4,62.1,False
2025-01-27T11:01:56.627490,0.0,54.0,-79.7,40.9,49.97,46.6,235.7,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T11:01:56.774437,1.0,18.2,-96.1,41.4,49.97,40.6,237.8,96.9,3.8,17.5,16.4,7.4,12.1,15.4,5.4,4.1,False
2025-01-27T11:01:56.916164,2.0,13.6,-95.3,40.3,49.97,28.3,239.3,96.3,8.6,12.8,13.9,5.8,14.8,10.9,5.3,3.3,False
2025-01-27T11:04:56.400131,0.0,1.5,-1.5,1.0,49.99,47.1,235.4,36.8,72.6,99.2,98.8,84.2,136.9,70.9,122.4,47.2,False
2025-01-27T11:04:56.523126,1.0,1.5,-1.5,0.8,49.99,40.9,237.4,100.0,140.9,233.3,229.9,101.1,370.6,436.6,195.5,362.1,False
2025-01-27T11:04:56.649047,2.0,1.5,-1.5,0.7,49.99,29.2,238.9,31.5,92.6,98.8,24.0,90.9,233.7,13.8,35.4,192.9,False
2025-01-27T11:07:56.438197,1.0,2.3,0.8,1.0,50.03,39.1,237.6,35.5,31.3,26.4,58.7,42.4,118.6,123.8,74.7,123.5,False
2025-01-27T11:07:56.551071,2.0,0.0,1.5,0.6,50.04,27.4,239.0,16.9,70.3,37.5,62.2,58.2,101.1,133.6,26.0,81.9,False
2025-01-27T11:10:56.402269,0.0,0.8,-1.5,1.0,50.06,45.7,235.4,52.3,1.1,74.6,145.1,174.2,124.9,97.7,55.1,4.3,False
2025-01-27T11:10:56.528750,1.0,0.8,-1.5,0.7,50.08,38.9,237.6,64.3,41.2,44.5,171.8,63.4,54.4,170.6,121.6,229.2,False
2025-01-27T11:10:56.652237,2.0,0.8,-0.8,0.5,50.04,26.6,239.0,27.7,28.2,50.7,105.1,167.3,171.1,173.5,47.5,188.1,False
2025-01-27T11:13:56.400206,0.0,3.8,0.0,1.8,50.05,47.5,235.6,27.6,18.4,24.8,42.3,80.8,63.6,49.3,45.1,29.9,False
2025-01-27T11:13:56.532953,1.0,2.3,-3.0,1.5,50.05,39.4,237.7,79.2,81.7,90.2,117.2,80.5,96.6,48.1,122.2,196.6,False
2025-01-27T11:13:56.658397,2.0,0.8,-3.0,1.5,50.03,28.3,239.2,51.5,52.0,54.4,26.3,127.9,93.5,114.0,39.8,47.1,False
2025-01-27T11:16:20.469837,0.0,32.5,-25.7,18.1,50.03,49.1,236.1,88.3,248.6,353.3,71.9,67.8,61.1,22.9,42.2,80.7,False
2025-01-27T11:16:20.599537,1.0,40.8,15.1,18.3,50.04,29.6,238.2,100.0,98.4,91.4,72.0,71.7,59.7,42.2,32.0,38.3,False
2025-01-27T11:19:20.555608,0.0,28.7,-25.0,16.1,50.0,46.9,236.0,86.7,275.6,379.8,79.7,63.7,64.2,31.9,42.1,89.3,False
2025-01-27T11:19:20.673046,1.0,36.3,12.9,16.2,50.02,38.8,238.1,100.0,94.7,89.5,79.5,76.4,69.2,50.8,46.9,50.1,False
2025-01-27T11:19:20.792746,2.0,1.5,-0.0,0.6,50.01,27.5,239.5,56.4,100.2,88.4,120.1,216.8,219.7,136.8,115.4,577.4,False
2025-01-27T11:22:20.403975,0.0,2.3,-2.3,0.7,49.99,46.5,236.7,44.5,45.3,153.7,32.1,136.1,68.7,195.4,90.4,328.7,False
2025-01-27T11:22:20.531172,1.0,1.5,-2.3,0.9,49.99,39.0,238.7,71.5,27.9,81.0,273.1,98.5,223.9,261.4,186.5,297.4,False
2025-01-27T11:22:20.676133,2.0,0.0,-3.0,0.8,49.98,29.1,240.1,19.9,12.7,43.6,47.3,15.6,38.8,69.3,76.3,108.6,False
2025-01-27T11:25:20.404770,0.0,1.5,-0.8,0.7,49.99,46.8,236.6,42.9,104.7,228.2,43.3,416.6,212.6,74.3,142.0,303.0,False
2025-01-27T11:25:20.520136,1.0,0.8,-1.5,0.9,50.0,39.3,238.4,70.3,12.1,123.9,298.6,126.9,174.3,338.1,163.7,317.8,False
2025-01-27T11:25:20.636122,2.0,0.8,-0.8,0.4,50.01,29.1,240.0,79.0,103.3,558.8,215.6,260.8,889.0,623.1,891.4,1389.6,False
2025-01-27T11:28:20.406781,0.0,0.8,-8.3,2.6,50.0,47.6,235.6,100.0,200.3,92.9,125.0,85.0,82.0,89.9,116.7,80.4,False
2025-01-27T11:28:20.571115,1.0,2.3,-3.8,1.2,49.99,40.1,237.6,52.0,72.8,84.3,123.4,56.7,140.6,282.1,26.8,218.3,False
2025-01-27T11:28:20.693196,2.0,2.3,-2.3,1.1,50.01,29.8,239.1,100.0,45.8,140.2,207.2,238.5,564.4,370.0,159.2,349.4,False
2025-01-27T11:31:20.407108,0.0,4.5,-1.5,2.1,49.99,48.2,235.8,57.4,162.7,119.1,97.9,189.8,155.8,79.8,99.0,146.0,False
2025-01-27T11:31:20.552677,1.0,2.3,-2.3,1.3,50.0,39.3,237.7,54.3,72.7,60.2,112.2,105.7,139.6,119.5,83.7,159.0,False
2025-01-27T11:31:20.686305,2.0,0.0,-3.8,1.7,49.99,31.4,239.2,56.8,91.7,77.0,98.6,110.3,107.3,27.1,67.4,77.4,False
2025-01-27T11:34:20.411506,0.0,2.3,0.8,0.9,50.03,47.0,236.0,21.8,79.1,68.9,114.1,95.7,142.5,50.6,71.4,46.0,False
2025-01-27T11:34:20.542160,1.0,3.0,0.8,1.3,50.02,38.4,237.9,100.0,57.6,233.1,261.3,22.1,436.3,334.3,64.3,315.8,False
2025-01-27T11:34:20.675310,2.0,0.0,-4.5,1.7,50.02,29.2,239.5,41.9,97.3,20.7,56.6,75.8,141.0,117.5,91.8,99.9,False
2025-01-27T11:37:20.449290,1.0,1.5,-0.8,0.6,50.03,38.2,238.3,57.3,53.3,201.2,159.4,43.3,312.0,304.8,80.8,95.7,False
2025-01-27T11:37:20.576763,2.0,1.5,-0.8,0.7,50.02,28.9,239.9,100.0,250.3,24.6,264.0,104.3,132.5,406.2,331.7,207.3,False
2025-01-27T11:40:20.412077,0.0,1.5,-3.0,0.9,50.02,47.0,236.7,41.3,66.4,35.5,138.4,139.5,103.4,112.0,133.3,129.9,False
2025-01-27T11:40:20.531418,1.0,0.8,0.0,0.4,50.02,38.5,238.7,100.0,394.7,53.7,761.8,350.6,432.7,228.5,137.4,93.3,False
2025-01-27T11:40:20.649422,2.0,0.0,-0.8,0.1,50.01,29.4,240.1,10.9,63.3,52.4,306.5,74.0,258.5,238.0,172.6,83.3,False
2025-01-27T11:43:20.411596,0.0,0.8,-3.0,1.0,50.0,46.2,237.1,68.8,118.4,75.6,261.2,205.8,111.3,116.6,185.5,181.2,False
2025-01-27T11:43:20.535693,1.0,0.8,-0.8,0.2,50.0,39.6,239.2,11.6,15.8,48.8,103.0,12.7,126.2,182.9,23.2,132.7,False
2025-01-27T11:43:20.658747,2.0,1.5,-0.8,0.7,50.0,29.1,240.5,100.0,275.7,174.5,42.4,198.5,451.9,565.1,330.3,593.9,False
2025-01-27T11:46:20.414026,0.0,0.0,-2.3,0.8,50.03,46.6,237.0,96.7,314.8,137.5,374.4,283.6,418.3,493.1,337.7,606.2,False
2025-01-27T11:46:20.553721,1.0,0.0,0.8,0.5,50.03,38.0,239.0,14.8,33.6,31.0,65.3,46.0,26.6,162.6,49.6,67.3,False
2025-01-27T11:46:20.683245,2.0,1.5,-0.8,0.8,50.02,28.3,240.4,36.1,23.1,24.7,92.6,115.3,116.2,84.0,85.0,147.1,False
2025-01-27T11:49:08.413776,0.0,0.8,-2.3,0.2,50.02,47.3,237.8,7.8,42.8,100.7,214.2,290.2,215.3,233.7,134.8,264.0,False
2025-01-27T11:49:08.538626,1.0,0.8,-2.3,0.6,50.02,38.8,239.7,22.5,32.8,103.4,85.0,69.4,158.9,267.3,41.1,162.9,False
2025-01-27T11:49:08.672355,2.0,0.8,-3.0,0.7,50.02,29.5,241.2,23.4,19.0,36.7,107.3,54.8,93.7,195.9,103.7,21.4,False
2025-01-27T11:52:08.414440,0.0,0.0,-0.8,0.4,49.99,47.0,237.7,77.8,370.4,465.0,643.8,718.1,508.2,658.8,838.6,754.9,False
2025-01-27T11:52:08.554575,1.0,0.8,-0.8,0.5,49.99,38.8,239.8,69.1,65.2,247.6,683.3,78.7,890.8,1086.2,275.6,1151.8,False
2025-01-27T11:52:08.683442,2.0,0.8,-0.8,0.4,49.98,29.6,241.1,69.7,190.9,91.5,477.5,314.3,841.4,544.5,973.4,931.4,False
2025-01-27T11:55:08.415754,0.0,0.0,-1.5,0.8,49.99,45.5,237.8,15.5,48.1,74.4,58.6,109.2,27.7,36.1,146.1,127.1,False
2025-01-27T11:55:08.551828,1.0,2.3,3.0,1.6,49.98,36.5,239.8,47.7,30.2,53.4,213.1,31.2,152.9,365.9,87.3,197.4,False
2025-01-27T11:55:08.678325,2.0,3.8,-2.3,1.7,49.99,29.0,241.3,65.0,69.0,105.5,106.2,79.3,32.8,88.4,211.4,107.3,False
2025-01-27T11:58:08.417791,0.0,3.0,-1.5,1.6,50.02,45.2,237.7,78.4,143.7,101.8,67.0,284.8,80.3,277.0,264.2,111.3,False
2025-01-27T11:58:08.550360,1.0,2.3,2.3,1.3,50.03,38.7,239.6,36.7,85.4,46.3,79.2,88.9,81.0,275.9,110.8,126.4,False
2025-01-27T11:58:08.679165,2.0,0.0,-0.8,0.3,50.03,28.5,241.3,23.0,185.1,104.3,166.3,107.7,99.0,261.8,119.4,216.7,False
2025-01-27T12:01:08.421262,0.0,3.8,-5.3,1.6,50.03,46.1,236.8,57.8,169.9,71.5,131.6,18.8,195.1,262.1,42.8,48.8,False
2025-01-27T12:01:08.610609,1.0,0.8,-0.8,0.5,50.03,37.6,238.7,26.4,146.2,22.3,116.0,154.2,121.0,144.0,116.0,41.0,False
2025-01-27T12:01:08.751614,2.0,0.8,-3.0,0.6,50.03,28.4,240.2,73.2,423.1,237.9,331.0,523.5,367.2,98.9,497.8,602.7,False
2025-01-27T12:04:08.425059,0.0,1.5,0.0,0.9,50.03,45.8,236.5,61.6,72.4,166.2,296.9,125.2,448.3,376.6,150.2,33.5,False
2025-01-27T12:04:08.572451,1.0,1.5,-3.8,1.5,50.03,38.3,238.5,75.8,153.2,37.7,102.3,128.9,203.6,151.0,64.5,37.6,False
2025-01-27T12:04:08.742833,2.0,3.0,-0.0,1.2,50.02,27.7,240.0,100.0,74.1,175.3,140.4,112.8,118.5,213.5,234.2,134.8,False
2025-01-27T12:07:08.463595,1.0,0.0,-2.3,1.2,50.01,38.3,238.1,94.5,189.0,136.0,224.5,151.7,248.0,29.2,82.4,386.1,False
2025-01-27T12:07:08.596430,2.0,3.8,3.8,2.2,50.01,30.5,239.8,59.3,50.1,34.0,29.1,84.7,97.8,74.7,43.9,51.4,False
2025-01-27T12:10:20.426988,0.0,4.5,-5.3,2.8,50.01,45.6,236.4,64.3,36.0,114.5,39.8,60.8,37.8,24.7,89.8,24.0,False
2025-01-27T12:10:20.554016,1.0,4.5,-2.3,2.2,50.02,38.6,238.5,100.0,117.9,123.4,81.2,124.3,99.3,24.1,41.9,204.9,False
2025-01-27T12:10:20.686038,2.0,1.5,-2.3,1.0,50.02,29.6,240.1,100.0,188.0,27.0,185.5,289.1,152.0,54.8,333.6,237.7,False
2025-01-27T12:13:20.426536,0.0,0.8,-3.8,0.9,50.02,45.5,237.1,100.0,132.2,245.2,280.1,240.8,84.9,194.0,469.3,542.9,False
2025-01-27T12:13:20.552812,1.0,2.3,-3.0,1.1,50.01,38.6,239.1,94.0,54.1,258.1,197.7,108.8,56.6,217.2,98.5,68.7,False
2025-01-27T12:13:20.674842,2.0,0.8,-1.5,0.3,50.01,29.5,240.6,51.1,116.0,194.5,269.5,94.1,534.2,315.3,232.1,141.5,False
2025-01-27T12:16:20.431637,0.0,0.8,2.3,0.8,50.01,46.1,236.7,72.3,247.3,243.0,379.7,419.5,511.5,199.8,418.8,495.7,False
2025-01-27T12:16:20.561718,1.0,0.0,-3.0,0.9,50.01,39.9,238.7,40.6,99.4,87.3,105.1,100.0,161.2,102.1,76.3,83.7,False
2025-01-27T12:16:20.685342,2.0,0.8,-1.5,0.4,50.01,29.1,240.3,44.8,105.9,133.1,150.5,145.9,418.4,535.2,213.4,284.2,False
2025-01-27T12:19:20.430771,0.0,0.8,-2.3,0.8,50.02,47.0,237.5,24.7,56.8,129.6,161.3,40.9,207.1,94.8,105.2,56.8,False
2025-01-27T12:19:20.569597,1.0,2.3,-4.5,1.3,50.03,39.4,239.6,78.3,118.7,45.4,38.2,71.4,161.4,107.4,163.7,158.0,False
2025-01-27T12:19:20.688620,2.0,0.8,-1.5,0.5,50.02,29.7,241.2,29.5,59.2,181.4,151.2,168.0,392.8,84.7,280.8,475.2,False
2025-01-27T12:22:20.431045,0.0,0.0,2.3,1.1,50.03,44.4,237.4,16.2,19.7,70.5,126.6,98.3,10.6,71.6,89.8,30.3,False
2025-01-27T12:22:20.563900,1.0,0.8,-0.8,0.3,50.03,39.2,239.4,57.6,195.5,785.3,264.2,91.4,944.1,711.7,313.3,1116.0,False
2025-01-27T12:22:20.708282,2.0,2.3,0.0,1.0,50.02,29.9,240.9,100.0,327.9,298.1,164.5,267.7,100.2,271.3,268.6,518.4,False
2025-01-27T12:25:20.434191,0.0,0.8,0.8,0.5,50.01,45.4,237.4,20.3,153.8,96.8,162.2,210.4,57.4,109.3,135.6,173.8,False
2025-01-27T12:25:20.553457,1.0,3.0,-0.0,1.3,50.01,39.2,239.4,90.6,170.8,374.8,321.8,311.8,625.2,467.3,268.5,593.9,False
2025-01-27T12:25:20.683094,2.0,1.5,-1.5,0.9,50.01,30.1,240.9,62.7,262.2,57.7,225.4,137.4,247.9,118.1,93.7,111.7,False
2025-01-27T12:27:56.626350,0.0,54.0,-79.7,40.9,50.01,39.9,237.9,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T12:27:56.759128,1.0,19.7,-99.1,41.7,50.01,38.0,239.8,95.5,8.4,21.9,4.8,9.5,19.6,16.0,9.2,20.2,False
2025-01-27T12:27:56.885111,2.0,8.3,-96.1,39.6,50.02,29.0,241.4,98.0,0.7,13.9,7.2,2.6,1.0,8.3,11.8,8.0,False
2025-01-27T12:30:56.436489,0.0,0.8,-0.8,0.5,50.0,39.5,237.9,31.6,365.9,169.6,333.1,151.1,178.5,453.4,302.5,271.5,False
2025-01-27T12:30:56.562418,1.0,0.0,1.5,0.4,50.0,39.7,239.6,10.6,87.4,28.8,111.8,100.7,126.9,105.5,129.1,148.7,False
2025-01-27T12:30:56.696167,2.0,0.0,3.0,1.0,49.99,30.8,241.1,24.0,93.8,87.7,33.5,76.4,69.5,25.1,109.4,124.4,False
2025-01-27T12:31:44.619740,0.0,54.0,-79.7,40.9,49.99,44.6,237.8,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T12:31:44.761896,1.0,15.9,-99.8,42.2,50.0,41.1,239.6,95.6,9.7,12.2,13.6,9.9,5.6,13.3,9.1,13.5,False
2025-01-27T12:31:44.905158,2.0,12.9,-93.0,39.0,50.0,29.2,241.1,92.6,12.8,21.7,7.8,10.3,10.7,12.1,10.4,10.6,False
2025-01-27T12:33:20.614998,0.0,54.0,-79.7,40.9,50.0,40.1,237.6,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T12:33:20.749272,1.0,11.3,-99.8,42.1,50.0,38.2,239.5,99.2,10.6,10.3,12.6,10.6,2.1,5.8,8.0,10.0,False
2025-01-27T12:33:20.885820,2.0,12.1,-96.8,40.6,49.99,28.2,241.0,97.8,3.5,17.1,4.5,6.1,12.2,8.1,8.5,8.1,False
2025-01-27T12:35:44.594980,0.0,54.0,-79.7,40.9,50.01,44.5,238.0,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T12:35:44.728994,1.0,12.1,-96.1,40.9,50.01,39.2,240.1,95.4,3.6,12.0,16.7,4.4,9.0,11.9,3.3,5.2,False
2025-01-27T12:35:44.909768,2.0,9.1,-95.3,40.2,50.02,28.7,241.6,97.2,6.1,18.5,3.3,7.3,17.9,10.0,6.8,7.8,False
2025-01-27T12:38:44.474168,1.0,0.8,0.8,0.4,50.0,39.5,239.8,100.0,621.6,467.2,1390.4,133.1,711.7,2575.5,454.4,1030.8,False
2025-01-27T12:38:44.602767,2.0,1.5,-1.5,0.6,50.0,28.9,241.2,62.6,272.6,236.3,105.8,293.2,192.3,137.6,193.8,345.3,False
2025-01-27T12:40:44.633643,0.0,54.0,-79.7,40.9,50.0,40.1,238.0,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T12:40:44.799441,1.0,11.3,-99.1,41.3,49.99,37.4,240.1,97.7,4.7,10.3,8.9,4.1,5.9,17.6,3.2,9.9,False
2025-01-27T12:40:44.993250,2.0,9.1,-99.1,40.9,50.0,28.3,241.5,97.3,6.1,12.3,9.8,6.9,9.8,15.8,1.0,17.0,False
2025-01-27T12:42:20.682783,0.0,54.0,-79.7,40.9,50.01,44.7,238.1,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T12:42:20.818420,1.0,13.6,-98.3,41.2,50.01,38.9,239.9,96.5,5.2,17.4,15.9,11.9,11.5,15.4,7.5,9.3,False
2025-01-27T12:42:20.940946,2.0,7.6,-96.1,39.8,50.01,27.6,241.5,94.7,13.7,16.6,10.0,17.0,9.7,14.2,7.1,5.7,False
2025-01-27T12:45:20.441387,0.0,1.5,-3.0,0.8,50.0,45.0,238.5,55.4,92.8,53.3,223.1,137.0,26.6,63.9,100.3,318.2,False
2025-01-27T12:45:20.576677,1.0,0.8,0.0,0.4,50.0,39.7,240.3,37.7,38.7,284.0,75.4,197.2,291.4,299.7,163.7,316.6,False
2025-01-27T12:45:20.702842,2.0,1.5,-0.8,0.7,50.0,28.4,241.7,29.3,90.7,73.8,104.0,158.3,129.5,158.5,116.8,145.9,False
2025-01-27T12:48:08.638794,0.0,54.0,-79.7,40.9,49.97,40.5,238.3,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T12:48:08.788224,1.0,14.4,-102.1,43.0,49.98,37.5,240.2,97.5,9.5,12.2,15.7,10.4,10.8,14.0,7.1,11.1,False
2025-01-27T12:48:08.914809,2.0,14.4,-95.3,39.8,49.97,30.4,241.8,92.1,9.6,15.6,13.9,6.4,14.3,14.1,7.8,9.2,False
2025-01-27T12:49:32.644540,0.0,54.0,-79.7,40.9,49.96,45.5,237.9,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T12:49:32.789855,1.0,13.6,-103.6,43.1,49.97,39.9,239.8,98.1,5.9,16.8,10.7,7.0,5.4,12.5,6.6,11.9,False
2025-01-27T12:49:32.925402,2.0,12.1,-98.3,40.6,49.97,29.6,241.4,94.4,8.1,14.6,9.1,5.2,10.6,13.6,10.8,8.4,False
2025-01-27T12:50:20.651641,0.0,54.0,-79.7,40.9,49.99,42.0,238.1,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T12:50:20.790961,1.0,12.9,-98.3,41.3,49.98,39.1,239.9,94.9,4.4,17.2,11.3,3.2,14.8,19.8,3.7,23.0,False
2025-01-27T12:50:20.933838,2.0,7.6,-96.1,40.0,49.99,30.1,241.4,94.9,8.1,7.3,1.6,8.1,3.9,14.4,4.9,10.6,False
2025-01-27T12:50:32.513642,0.0,54.0,-79.7,40.9,49.98,46.7,237.9,89.6,31.6,15.7,12.2,11.6,14.2,10.8,7.0,13.6,False
2025-01-27T12:50:32.715855,1.0,12.9,-99.8,41.9,49.97,41.2,239.8,97.2,4.3,14.8,11.6,2.1,12.1,14.1,4.1,16.6,False
2025-01-27T12:50:32.856951,2.0,10.6,-96.8,40.3,49.98,30.1,241.3,95.8,8.5,13.0,4.5,9.1,10.3,12.6,3.7,7.1,False
2025-01-27T12:53:32.446015,0.0,3.0,2.3,2.2,49.99,48.0,238.5,52.2,127.1,140.6,120.3,107.0,85.1,103.2,42.5,129.0,False
2025-01-27T12:53:32.577065,1.0,0.8,-4.5,1.5,50.0,38.8,240.3,38.4,46.7,88.1,2.9,41.1,27.2,173.3,28.6,171.7,False
2025-01-27T12:53:32.704968,2.0,2.3,-1.5,0.9,50.0,30.8,241.8,89.0,69.7,47.4,111.1,69.9,400.0,189.5,140.5,276.2,False
2025-01-27T12:56:32.449886,0.0,0.8,-3.0,1.1,50.01,46.8,238.6,41.8,37.4,89.1,189.2,185.9,136.6,233.0,127.9,129.9,False
2025-01-27T12:56:32.582477,1.0,0.8,-1.5,0.5,50.01,39.3,240.6,33.8,16.6,76.3,142.1,85.5,224.6,457.9,94.1,367.7,False
2025-01-27T12:56:32.703509,2.0,0.8,-2.3,0.8,50.01,29.6,242.1,32.3,27.9,77.9,41.2,43.0,211.5,52.4,56.0,48.2,False
2025-01-27T12:59:32.452700,0.0,0.0,-0.0,0.7,50.03,45.5,239.3,17.0,55.6,54.7,79.7,131.4,30.4,188.7,165.0,87.7,False
2025-01-27T12:59:32.592672,1.0,2.3,1.5,1.1,50.04,37.9,241.1,52.1,31.4,62.6,109.1,137.7,50.1,243.7,198.5,288.8,False
2025-01-27T12:59:32.724847,2.0,1.5,-3.0,0.9,50.03,30.3,242.7,52.4,98.9,25.3,58.5,87.3,103.7,250.7,117.1,48.9,False
2025-01-27T13:02:32.453350,0.0,0.8,-12.9,2.3,50.02,45.8,235.8,100.0,134.6,178.1,189.0,112.5,155.9,360.2,278.8,115.4,False
2025-01-27T13:02:32.583853,1.0,0.8,-15.9,3.7,50.02,40.2,237.6,100.0,63.6,22.9,114.5,93.0,52.5,72.6,133.4,102.9,False
2025-01-27T13:02:32.713026,2.0,3.8,-13.6,2.7,50.02,28.5,239.0,52.5,17.1,43.0,51.1,54.5,87.2,95.8,44.0,129.1,False
2025-01-27T13:05:32.452854,0.0,0.0,-7.6,1.8,50.05,45.9,234.3,100.0,124.1,115.4,151.0,172.9,151.8,214.0,122.6,126.2,False
2025-01-27T13:05:32.621200,1.0,1.5,-6.1,1.3,50.04,40.1,236.1,86.8,17.3,122.8,110.0,38.5,70.7,320.9,101.6,162.7,False
2025-01-27T13:05:32.761720,2.0,0.8,-3.8,0.7,50.04,28.9,237.7,100.0,109.0,502.7,234.6,507.8,570.3,729.2,306.0,682.4,False
2025-01-27T13:08:32.492233,1.0,0.0,-0.8,0.1,50.03,39.0,235.8,3.6,27.6,11.9,6.9,40.0,80.5,139.9,48.5,24.1,False
2025-01-27T13:08:32.618568,2.0,0.0,-1.5,0.3,50.03,27.9,237.3,14.0,22.0,43.5,21.3,45.7,111.7,155.9,61.4,137.8,False
2025-01-27T13:11:32.453217,0.0,6.8,-13.6,5.6,50.01,46.1,233.1,100.0,43.4,19.9,65.1,34.3,84.8,52.3,21.6,53.8,False
2025-01-27T13:11:32.594169,1.0,0.8,-13.6,5.2,50.01,41.1,235.1,100.0,12.1,18.3,45.6,14.2,85.8,49.7,43.6,59.3,False
2025-01-27T13:11:32.733535,2.0,3.8,-14.4,5.6,50.0,29.3,236.4,94.7,36.2,43.1,12.1,25.5,39.2,26.1,40.6,12.7,False
2025-01-27T13:14:32.457088,0.0,9.8,-28.7,8.2,49.99,45.1,237.1,100.0,42.5,67.4,26.0,34.9,6.8,15.8,6.7,13.7,False
2025-01-27T13:14:32.584108,1.0,1.5,-25.0,7.2,49.99,39.8,238.9,100.0,11.9,53.7,31.6,2.7,49.4,36.6,19.4,44.5,False
2025-01-27T13:14:32.712160,2.0,2.3,-28.0,8.4,49.99,27.4,240.4,100.0,32.9,31.1,33.5,26.6,39.5,47.8,14.8,38.3,False
2025-01-27T13:17:32.455084,0.0,1.5,0.0,1.1,50.02,45.4,237.6,72.7,120.5,200.6,300.6,234.7,117.1,223.6,154.5,189.9,False
2025-01-27T13:17:32.587781,1.0,0.0,-2.3,0.7,50.02,38.9,239.3,43.8,236.0,322.8,309.4,86.0,383.6,680.2,101.0,412.5,False
2025-01-27T13:17:32.711600,2.0,2.3,0.8,1.1,50.02,27.6,240.9,100.0,112.7,166.2,252.9,106.6,662.8,462.6,440.6,308.6,False
2025-01-27T13:20:32.458609,0.0,2.3,-4.5,1.3,49.99,44.7,238.2,76.2,102.4,112.0,259.9,279.0,201.9,284.8,114.4,244.8,False
2025-01-27T13:20:32.594873,1.0,0.8,-2.3,0.4,50.0,38.8,239.9,82.4,360.7,840.3,223.8,160.4,658.6,1004.9,417.1,983.7,False
2025-01-27T13:20:32.737978,2.0,1.5,-1.5,0.7,50.0,27.8,241.4,61.0,91.7,317.8,205.1,36.4,598.8,359.8,212.2,269.7,False
2025-01-27T13:23:32.459450,0.0,0.0,-3.0,0.8,49.98,45.2,237.7,100.0,154.5,139.9,312.0,396.8,360.9,308.8,247.9,541.0,False
2025-01-27T13:23:32.605718,1.0,0.0,0.8,0.1,49.99,39.2,239.5,10.1,115.5,422.2,172.4,135.6,441.1,98.8,160.0,430.6,False
2025-01-27T13:23:32.743489,2.0,3.0,0.0,1.3,49.99,29.0,241.1,80.7,42.7,132.5,134.1,39.9,274.9,115.7,114.9,294.4,False
2025-01-27T13:26:32.466767,0.0,4.5,-4.5,1.8,50.0,46.3,237.0,50.0,70.3,92.7,65.2,51.3,103.8,52.5,81.0,88.5,False
2025-01-27T13:26:32.613858,1.0,0.0,-1.5,0.2,50.0,39.7,238.8,19.6,60.5,242.7,496.4,119.3,451.5,675.6,55.8,667.9,False
2025-01-27T13:26:32.758309,2.0,0.0,-4.5,1.2,50.0,29.6,240.3,100.0,136.8,52.4,109.0,220.1,182.8,228.5,22.3,174.9,False
2025-01-27T13:29:20.461154,0.0,2.3,-2.3,1.0,49.98,45.6,237.3,44.3,115.9,136.2,124.5,40.3,42.1,45.7,100.8,63.9,False
2025-01-27T13:29:20.589418,1.0,0.0,-1.5,0.2,49.97,38.8,239.2,14.6,81.2,21.1,53.7,132.9,55.7,97.8,74.2,227.0,False
